/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220702/hwmetrics/results.instance-20220702-1848,22.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;55.319773
1;SP GFLOPS;5.127332
1;DP GFLOPS;1.917504
1;x87 GFLOPS;0.0
1;IPC;0.738844
1;Average CPU Frequency;3232524490.841451
1;Total Thread Count;
1;CPU Time;54.057639
0;Effective Physical Core Utilization;1.5% (0.978 out of 64)
1;Effective Logical Core Utilization;0.8% (0.977 out of 128)
0;Memory Bound;35.1
1;Cache Bound;24.5
1;DRAM Bound;9.6
1;NUMA: % of Remote Accesses;1.0
0;Vectorization;91.1
1;Instruction Mix;
2;SP FLOPs;7.1
3;Packed;100.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;100.0
3;Scalar;0.0
2;DP FLOPs;6.4
3;Packed;81.3
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;81.3
3;Scalar;18.7
2;x87 FLOPs;0.0
2;Non-FP;86.5
1;FP Arith/Mem Rd Instr. Ratio;1.173578
1;FP Arith/Mem Wr Instr. Ratio;2.480417
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../bin/lmp_intel_cpu_intelmpi" "-in" "in.lj-long.scaled_864" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.15.0-1007-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;5
1;Computer Name;instance-20220702-1848
1;Result Size;3286400
1;Collection start time;18:19:54 02/07/2022 UTC
1;Collection stop time;18:20:49 02/07/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593971864
2;Logical CPU Count;128
