power.draw [W], uuid
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
62.86 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
62.86 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
62.86 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.93 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.90 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
59.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.93 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.93 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
59.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.93 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
59.96 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.45 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
74.90 W, GPU-a354b174-f373-d227-d895-d0ab24adf75e
64.75 W, GPU-f335b35c-eb52-3114-45c6-83db031398d8
46.45 W, GPU-f98c80e5-2252-86b9-cc11-1559c8f6947a
60.44 W, GPU-a37d1102-1c2c-28a6-26c0-7d26c7ccd233
