power.draw [W], uuid
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.89 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.89 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.60 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.60 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.89 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.17 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.17 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.89 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.36 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.89 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.36 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.36 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.89 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.36 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.36 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.17 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.36 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
66.85 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
72.12 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
45.15 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
49.47 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
45.15 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
49.47 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
45.15 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
49.47 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
45.15 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
49.47 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.51 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.66 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
48.02 W, GPU-6184fc31-4c1e-c3eb-3841-43f78c8ebbee
44.18 W, GPU-53eca622-eddb-2beb-3cd2-0679dc4e479a
