/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,12.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;5.378943
1;SP GFLOPS;0.644978
1;DP GFLOPS;7.045927
1;x87 GFLOPS;0.0
1;IPC;1.491220
1;Average CPU Frequency;2702943763.309967
1;Total Thread Count;
1;CPU Time;4.775310
0;Effective Physical Core Utilization;1.4% (0.896 out of 64)
1;Effective Logical Core Utilization;0.7% (0.888 out of 128)
0;Memory Bound;17.5
1;Cache Bound;15.0
1;DRAM Bound;1.4
1;NUMA: % of Remote Accesses;5.2
0;Vectorization;85.4
1;Instruction Mix;
2;SP FLOPs;1.7
3;Packed;95.2
4;128-bit;0.0
4;256-bit;86.8
4;512-bit;8.4
3;Scalar;4.8
2;DP FLOPs;22.1
3;Packed;84.7
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;84.7
3;Scalar;15.3
2;x87 FLOPs;0.0
2;Non-FP;76.2
1;FP Arith/Mem Rd Instr. Ratio;1.081590
1;FP Arith/Mem Wr Instr. Ratio;3.550493
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;Computer Name;instance-20220601-1914
1;Result Size;3286229
1;Collection start time;22:15:12 01/06/2022 UTC
1;Collection stop time;22:15:17 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979128
2;Logical CPU Count;128
