/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,19.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;2.690741
1;SP GFLOPS;0.635359
1;DP GFLOPS;0.012610
1;x87 GFLOPS;0.0
1;IPC;0.785362
1;Average CPU Frequency;2053103480.910935
1;Total Thread Count;
1;CPU Time;0.281325
0;Effective Physical Core Utilization;0.2% (0.119 out of 64)
1;Effective Logical Core Utilization;0.1% (0.105 out of 128)
0;Memory Bound;40.3
1;Cache Bound;31.0
1;DRAM Bound;4.3
1;NUMA: % of Remote Accesses;0.9
0;Vectorization;84.5
1;Instruction Mix;
2;SP FLOPs;25.5
3;Packed;98.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;98.2
3;Scalar;1.8
2;DP FLOPs;4.7
3;Packed;10.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;10.0
3;Scalar;90.0
2;x87 FLOPs;0.0
2;Non-FP;69.9
1;FP Arith/Mem Rd Instr. Ratio;1.690670
1;FP Arith/Mem Wr Instr. Ratio;3.109841
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.lj.scaled" "-pk" "intel" "0" "omp" "1" "mode" "single" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;11
1;Computer Name;instance-20220601-1914
1;Result Size;3286169
1;Collection start time;22:53:58 01/06/2022 UTC
1;Collection stop time;22:54:01 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979140
2;Logical CPU Count;128
