/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220530/hwmetrics/results.instance-20220530-1006,4.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;5.490857
1;SP GFLOPS;3.381156
1;DP GFLOPS;0.370550
1;x87 GFLOPS;0.0
1;IPC;1.512370
1;Average CPU Frequency;2513664809.224031
1;Total Thread Count;
1;CPU Time;2.939897
0;Effective Physical Core Utilization;0.9% (0.555 out of 64)
1;Effective Logical Core Utilization;0.4% (0.535 out of 128)
0;Memory Bound;25.8
1;Cache Bound;21.6
1;DRAM Bound;2.7
1;NUMA: % of Remote Accesses;5.6
0;Vectorization;59.2
1;Instruction Mix;
2;SP FLOPs;11.0
3;Packed;93.4
4;128-bit;0.0
4;256-bit;19.2
4;512-bit;74.2
3;Scalar;6.6
2;DP FLOPs;8.3
3;Packed;13.7
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;13.7
3;Scalar;86.3
2;x87 FLOPs;0.0
2;Non-FP;80.7
1;FP Arith/Mem Rd Instr. Ratio;0.785107
1;FP Arith/Mem Wr Instr. Ratio;2.214095
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo-e-5" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;1
1;Computer Name;instance-20220530-1006
1;Result Size;3286222
1;Collection start time;08:53:42 30/05/2022 UTC
1;Collection stop time;08:53:48 30/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983918
2;Logical CPU Count;128
