Time(%),Total Time (ns),Instances,Average (ns),Minimum (ns),Maximum (ns),StdDev (ns),Category,Operation
63.0,1648104152198,96,17167751585.4,16847353390,17375209711,125984016.9,CUDA_API,cuCtxCreate_v2
34.9,912327703163,96,9503413574.6,8893693338,10116907659,509095716.7,CUDA_API,cuCtxDestroy_v2
0.5,12825677614,1680,7634331.9,5426,36654968,12707811.0,CUDA_API,cuMemFree_v2
0.3,9125230755,864,10561609.7,8223,104971168,20852244.4,CUDA_API,cuMemFreeHost
0.3,8642329344,336,25721218.3,6772,193090241,59727163.0,CUDA_API,cuMemHostAlloc
0.3,7299877776,1680,4345165.3,3530,66395215,11653511.7,CUDA_API,cuMemAlloc_v2
0.3,6957424150,68544,101503.0,1456,13083519,801911.2,CUDA_API,cuEventSynchronize
0.1,2681530262,1872,1432441.4,10830,4862670,1017164.0,CUDA_API,cuMemcpyHtoD_v2
0.1,2159962802,17568,122948.7,1503,5099410,179617.2,MEMORY_OPER,[CUDA memcpy HtoD]
0.1,1486423723,4848,306605.6,273758,377215,14020.6,CUDA_KERNEL,k_charmm_long
0.0,881011434,24864,35433.2,1728,250238,42562.9,MEMORY_OPER,[CUDA memcpy DtoH]
0.0,758346806,4848,156424.7,131391,228991,14253.3,CUDA_KERNEL,make_rho
0.0,720466268,576,1250809.5,1079129,1429721,77431.4,CUDA_KERNEL,calc_neigh_list_cell
0.0,500191358,528,947332.1,4293,8680579,1659354.0,CUDA_API,cuMemAllocHost_v2
0.0,494387266,128064,3860.5,1565,142123,4416.4,CUDA_API,cuEventRecord
0.0,296393400,21744,13631.0,4582,320699,8611.0,CUDA_API,cuLaunchKernel
0.0,258033702,15696,16439.5,4071,106077,9591.4,CUDA_API,cuMemcpyHtoDAsync_v2
0.0,226830807,4848,46788.5,24896,146143,17774.0,CUDA_KERNEL,interp
0.0,189629450,576,329217.8,263326,388958,26821.9,CUDA_KERNEL,kernel_special
0.0,153066225,24768,6180.0,3385,33428,2301.9,CUDA_API,cuMemcpyDtoHAsync_v2
0.0,127234081,4848,26244.7,12661,104493,10129.2,CUDA_API,cuMemsetD32Async
0.0,90293867,96,940561.1,132632,2210976,496048.4,CUDA_API,cuMemGetInfo_v2
0.0,74003300,4992,14824.4,1503,109312,16255.7,MEMORY_OPER,[CUDA memset]
0.0,71766338,4848,14803.3,4768,89439,13001.5,CUDA_KERNEL,particle_map
0.0,45773564,240,190723.2,85048,524683,49046.8,CUDA_API,cuModuleLoadDataEx
0.0,32726579,1056,30991.1,1759,736465,86138.1,CUDA_API,cuStreamSynchronize
0.0,11033036,576,19154.6,16319,49888,3666.0,CUDA_KERNEL,transpose
0.0,4829081,96,50302.9,32681,130918,20717.5,CUDA_API,cuMemcpyDtoH_v2
0.0,3005734,2016,1490.9,256,53008,3064.2,CUDA_API,cuEventDestroy_v2
0.0,2297661,2016,1139.7,392,15003,1301.2,CUDA_API,cuEventCreate
0.0,2028656,528,3842.2,3040,12192,625.8,CUDA_KERNEL,kernel_zero
0.0,1763338,144,12245.4,6351,40318,5464.8,CUDA_API,cuMemsetD8Async
0.0,373282,96,3888.4,3392,4480,218.0,CUDA_KERNEL,kernel_info
0.0,271832,48,5663.2,3253,7170,467.1,CUDA_API,cuInit

