/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220601/hwmetrics/results.instance-20220601-1914,7.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;4.734569
1;SP GFLOPS;7.466302
1;DP GFLOPS;0.615759
1;x87 GFLOPS;0.0
1;IPC;1.366346
1;Average CPU Frequency;2589355601.487019
1;Total Thread Count;
1;CPU Time;3.973326
0;Effective Physical Core Utilization;1.3% (0.855 out of 64)
1;Effective Logical Core Utilization;0.7% (0.839 out of 128)
0;Memory Bound;23.5
1;Cache Bound;22.0
1;DRAM Bound;1.7
1;NUMA: % of Remote Accesses;6.7
0;Vectorization;75.1
1;Instruction Mix;
2;SP FLOPs;14.7
3;Packed;92.2
4;128-bit;0.0
4;256-bit;21.3
4;512-bit;71.0
3;Scalar;7.8
2;DP FLOPs;5.3
3;Packed;28.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;28.2
3;Scalar;71.8
2;x87 FLOPs;0.0
2;Non-FP;80.0
1;FP Arith/Mem Rd Instr. Ratio;0.882402
1;FP Arith/Mem Wr Instr. Ratio;2.704268
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.rhodo" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;9
1;Computer Name;instance-20220601-1914
1;Result Size;3286216
1;Collection start time;17:50:17 01/06/2022 UTC
1;Collection stop time;17:50:22 01/06/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593979120
2;Logical CPU Count;128
