/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220526/hwmetrics/results.instance-20220526-1048,45.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;2.583334
1;SP GFLOPS;0.047275
1;DP GFLOPS;0.021832
1;x87 GFLOPS;0.0
1;IPC;1.201834
1;Average CPU Frequency;2744557104.295865
1;Total Thread Count;
1;CPU Time;0.418259
0;Effective Physical Core Utilization;0.3% (0.192 out of 64)
1;Effective Logical Core Utilization;0.1% (0.162 out of 128)
0;Memory Bound;12.9
1;Cache Bound;15.4
1;DRAM Bound;1.7
1;NUMA: % of Remote Accesses;1.9
0;Vectorization;54.2
1;Instruction Mix;
2;SP FLOPs;0.7
3;Packed;66.2
4;128-bit;0.0
4;256-bit;2.6
4;512-bit;63.6
3;Scalar;33.8
2;DP FLOPs;0.9
3;Packed;44.2
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;44.2
3;Scalar;55.8
2;x87 FLOPs;0.0
2;Non-FP;98.4
1;FP Arith/Mem Rd Instr. Ratio;0.057662
1;FP Arith/Mem Wr Instr. Ratio;0.096402
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chain" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;7
1;Computer Name;instance-20220526-1048
1;Result Size;3286163
1;Collection start time;17:30:48 26/05/2022 UTC
1;Collection stop time;17:30:51 26/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593975903
2;Logical CPU Count;128
