/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220703/hwmetrics/results.instance-20220703-1452,54.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;6.324613
1;SP GFLOPS;1.852051
1;DP GFLOPS;0.651752
1;x87 GFLOPS;0.0
1;IPC;1.207121
1;Average CPU Frequency;2856952489.909333
1;Total Thread Count;
1;CPU Time;3.774862
0;Effective Physical Core Utilization;0.9% (0.604 out of 64)
1;Effective Logical Core Utilization;0.5% (0.597 out of 128)
0;Memory Bound;25.4
1;Cache Bound;29.2
1;DRAM Bound;1.2
1;NUMA: % of Remote Accesses;37.2
0;Vectorization;85.0
1;Instruction Mix;
2;SP FLOPs;4.3
3;Packed;100.0
4;128-bit;1.0
4;256-bit;0.0
4;512-bit;98.9
3;Scalar;0.0
2;DP FLOPs;4.1
3;Packed;69.4
4;128-bit;0.0
4;256-bit;0.4
4;512-bit;69.0
3;Scalar;30.6
2;x87 FLOPs;0.0
2;Non-FP;91.6
1;FP Arith/Mem Rd Instr. Ratio;0.365904
1;FP Arith/Mem Wr Instr. Ratio;0.740854
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../bin/lmp_intel_cpu_intelmpi" "-in" "in.eam-long" "-pk" "intel" "0" "omp" "1" "mode" "mixed" "-sf" "intel" 
1;Operating System;5.15.0-1007-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;4
1;Computer Name;instance-20220703-1452
1;Result Size;3286338
1;Collection start time;16:39:28 03/07/2022 UTC
1;Collection stop time;16:39:34 03/07/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593977905
2;Logical CPU Count;128
