/opt/intel/oneapi/vtune/2022.2.0/bin64/vtune -R summary -r /home/ubuntu/lammps/bench/aps_result_20220531/hwmetrics/results.instance-20220530-1006,7.* -q -format csv -csv-delimiter semicolon
Hierarchy Level;Metric Name;Metric Value
0;Elapsed Time;7.325935
1;SP GFLOPS;0.0
1;DP GFLOPS;0.011108
1;x87 GFLOPS;0.0
1;IPC;1.054842
1;Average CPU Frequency;2348878807.999446
1;Total Thread Count;
1;CPU Time;0.560380
0;Effective Physical Core Utilization;0.1% (0.086 out of 64)
1;Effective Logical Core Utilization;0.1% (0.076 out of 128)
0;Memory Bound;13.4
1;Cache Bound;9.5
1;DRAM Bound;7.4
1;NUMA: % of Remote Accesses;1.4
0;Vectorization;0.4
1;Instruction Mix;
2;SP FLOPs;0.0
3;Packed;0.0
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;0.0
3;Scalar;0.0
2;DP FLOPs;5.2
3;Packed;0.4
4;128-bit;0.0
4;256-bit;0.0
4;512-bit;0.4
3;Scalar;99.6
2;x87 FLOPs;0.0
2;Non-FP;94.8
1;FP Arith/Mem Rd Instr. Ratio;0.277913
1;FP Arith/Mem Wr Instr. Ratio;0.551175
0;Collection and Platform Info;
1;Application Command Line;env "OMP_NUM_THREADS=1" "KMP_AFFINITY=granularity=fine,compact,1,0" "../src/lmp_intel_cpu_intelmpi" "-in" "in.chute.scaled" "-pk" "intel" "0" "omp" "1" "mode" "double" "-sf" "intel" 
1;Operating System;5.13.0-1028-oracle DISTRIB_ID=Ubuntu DISTRIB_RELEASE=20.04 DISTRIB_CODENAME=focal DISTRIB_DESCRIPTION="Ubuntu 20.04.4 LTS"
1;MPI Process Rank;7
1;Computer Name;instance-20220530-1006
1;Result Size;3304436
1;Collection start time;16:26:44 31/05/2022 UTC
1;Collection stop time;16:26:51 31/05/2022 UTC
1;Collector Type;Driverless Perf per-process counting
1;CPU;
2;Name;Intel(R) Xeon(R) Processor code named Icelake
2;Frequency;2593983882
2;Logical CPU Count;128
